time,o,h,l,c,volume,complete
2015-01-01 23:00:00,1183.371,1187.389,1182.92,1186.728,642,True
2015-01-02 00:00:00,1186.681,1188.22,1186.121,1187.366,570,True
2015-01-02 01:00:00,1187.346,1187.346,1184.27,1184.965,418,True
2015-01-02 02:00:00,1185.008,1185.385,1184.206,1185.028,228,True
2015-01-02 03:00:00,1184.986,1186.105,1184.435,1186.105,223,True
2015-01-02 04:00:00,1186.155,1187.257,1184.711,1184.711,370,True
2015-01-02 05:00:00,1184.677,1185.937,1184.447,1185.855,182,True
2015-01-02 06:00:00,1185.837,1187.235,1185.837,1186.766,215,True
2015-01-02 07:00:00,1186.819,1186.895,1184.674,1185.856,612,True
2015-01-02 08:00:00,1185.886,1187.796,1185.886,1186.486,697,True
2015-01-02 09:00:00,1186.534,1186.843,1184.783,1186.206,653,True
2015-01-02 10:00:00,1186.279,1186.68,1181.251,1182.6,1038,True
2015-01-02 11:00:00,1182.667,1183.8,1180.551,1182.686,1292,True
2015-01-02 12:00:00,1182.78,1183.559,1173.084,1177.036,2600,True
2015-01-02 13:00:00,1176.953,1178.093,1166.527,1174.115,4291,True
2015-01-02 14:00:00,1174.105,1174.344,1169.144,1171.429,2868,True
2015-01-02 15:00:00,1171.499,1194.211,1171.357,1187.883,5515,True
2015-01-02 16:00:00,1187.949,1194.854,1187.41,1192.231,3154,True
2015-01-02 17:00:00,1192.261,1192.753,1185.853,1187.422,1878,True
2015-01-02 18:00:00,1187.49,1188.827,1182.136,1182.586,1618,True
2015-01-02 19:00:00,1182.576,1186.386,1182.428,1185.093,989,True
2015-01-02 20:00:00,1185.13,1187.514,1184.35,1187.386,610,True
2015-01-02 21:00:00,1187.434,1189.025,1186.914,1187.638,576,True
2015-01-04 23:00:00,1188.043,1188.24,1177.321,1183.835,1902,True
2015-01-05 00:00:00,1183.874,1189.92,1182.812,1189.67,2080,True
2015-01-05 01:00:00,1189.691,1192.905,1189.645,1191.454,1699,True
2015-01-05 02:00:00,1191.494,1194.263,1190.046,1193.107,920,True
2015-01-05 03:00:00,1193.164,1193.843,1192.598,1192.91,510,True
2015-01-05 04:00:00,1192.876,1192.876,1191.06,1191.694,397,True
2015-01-05 05:00:00,1191.642,1197.704,1191.384,1196.405,947,True
2015-01-05 06:00:00,1196.474,1197.005,1194.719,1196.445,834,True
2015-01-05 07:00:00,1196.411,1197.593,1195.453,1195.645,882,True
2015-01-05 08:00:00,1195.564,1197.14,1193.215,1193.5,848,True
2015-01-05 09:00:00,1193.523,1195.918,1192.919,1194.367,731,True
2015-01-05 10:00:00,1194.351,1195.029,1187.891,1189.641,1295,True
2015-01-05 11:00:00,1189.595,1191.217,1186.819,1188.999,985,True
2015-01-05 12:00:00,1188.946,1190.489,1186.651,1189.022,1343,True
2015-01-05 13:00:00,1188.98,1198.235,1186.696,1194.263,4646,True
2015-01-05 14:00:00,1194.351,1200.599,1193.273,1198.938,13691,True
2015-01-05 15:00:00,1198.824,1202.612,1197.264,1198.684,13480,True
2015-01-05 16:00:00,1198.606,1198.915,1194.395,1196.436,5416,True
2015-01-05 17:00:00,1196.521,1201.396,1195.826,1200.868,3942,True
2015-01-05 18:00:00,1200.784,1204.4,1199.664,1202.611,6311,True
2015-01-05 19:00:00,1202.642,1204.452,1201.919,1203.876,2276,True
2015-01-05 20:00:00,1203.78,1207.484,1203.446,1205.78,3004,True
2015-01-05 21:00:00,1205.894,1206.433,1203.401,1204.17,1661,True
2015-01-05 22:00:00,1203.915,1204.882,1203.233,1204.183,51,True
2015-01-05 23:00:00,1204.183,1204.877,1200.753,1203.233,1696,True
2015-01-06 00:00:00,1203.123,1203.69,1201.621,1203.179,1755,True
2015-01-06 01:00:00,1203.271,1204.686,1202.44,1204.103,2855,True
2015-01-06 02:00:00,1204.197,1205.339,1203.971,1204.788,1351,True
2015-01-06 03:00:00,1204.877,1205.819,1204.502,1205.649,1045,True
2015-01-06 04:00:00,1205.554,1208.129,1205.459,1206.581,1107,True
2015-01-06 05:00:00,1206.582,1207.279,1205.236,1206.021,1001,True
2015-01-06 06:00:00,1206.021,1210.498,1206.005,1208.314,6251,True
2015-01-06 07:00:00,1208.43,1211.864,1208.293,1208.626,5542,True
2015-01-06 08:00:00,1208.721,1212.261,1206.512,1211.673,6577,True
2015-01-06 09:00:00,1211.727,1214.254,1210.444,1213.272,6963,True
2015-01-06 10:00:00,1213.171,1213.446,1210.321,1210.938,3894,True
2015-01-06 11:00:00,1210.836,1211.865,1208.757,1210.005,3617,True
2015-01-06 12:00:00,1210.061,1211.144,1207.791,1210.075,3734,True
2015-01-06 13:00:00,1210.182,1214.032,1208.597,1210.57,8037,True
2015-01-06 14:00:00,1210.464,1211.59,1208.102,1209.856,5516,True
2015-01-06 15:00:00,1209.858,1213.278,1205.295,1208.859,12461,True
2015-01-06 16:00:00,1208.76,1223.068,1207.089,1219.623,25424,True
2015-01-06 17:00:00,1219.501,1221.326,1215.613,1216.97,14142,True
2015-01-06 18:00:00,1217.051,1220.875,1216.61,1216.905,7134,True
2015-01-06 19:00:00,1216.814,1217.924,1214.272,1217.284,4255,True
2015-01-06 20:00:00,1217.272,1219.325,1217.236,1218.862,2860,True
2015-01-06 21:00:00,1218.957,1219.783,1217.693,1218.245,862,True
2015-01-06 22:00:00,1218.081,1218.316,1217.564,1217.795,39,True
2015-01-06 23:00:00,1218.425,1218.66,1215.927,1216.075,1965,True
2015-01-07 00:00:00,1216.175,1218.593,1215.056,1218.048,2155,True
2015-01-07 01:00:00,1217.933,1218.128,1215.817,1217.142,2062,True
2015-01-07 02:00:00,1217.127,1217.717,1216.264,1216.609,1873,True
2015-01-07 03:00:00,1216.539,1217.243,1214.006,1214.092,1536,True
2015-01-07 04:00:00,1214.194,1215.415,1214.078,1215.101,950,True
2015-01-07 05:00:00,1215.103,1215.103,1211.915,1213.526,2854,True
2015-01-07 06:00:00,1213.613,1215.047,1213.285,1213.669,2721,True
2015-01-07 07:00:00,1213.569,1214.457,1212.209,1214.054,2916,True
2015-01-07 08:00:00,1214.039,1216.397,1213.53,1214.728,4639,True
2015-01-07 09:00:00,1214.61,1217.893,1214.583,1217.044,4058,True
2015-01-07 10:00:00,1216.904,1218.24,1212.521,1213.162,5977,True
2015-01-07 11:00:00,1213.037,1214.863,1210.894,1213.422,4374,True
2015-01-07 12:00:00,1213.32,1214.053,1211.787,1212.726,3540,True
2015-01-07 13:00:00,1212.629,1213.44,1207.833,1212.298,13419,True
2015-01-07 14:00:00,1212.229,1214.007,1210.879,1212.264,6596,True
2015-01-07 15:00:00,1212.178,1216.394,1210.545,1214.454,9895,True
2015-01-07 16:00:00,1214.342,1216.213,1211.105,1212.031,7013,True
2015-01-07 17:00:00,1212.127,1214.008,1210.967,1213.515,2358,True
2015-01-07 18:00:00,1213.421,1213.426,1209.906,1210.639,4784,True
2015-01-07 19:00:00,1210.83,1216.49,1209.269,1215.672,13893,True
2015-01-07 20:00:00,1215.572,1216.66,1211.883,1212.179,3272,True
2015-01-07 21:00:00,1212.267,1213.452,1209.713,1211.02,1403,True
2015-01-07 22:00:00,1210.334,1211.106,1210.181,1210.572,47,True
2015-01-07 23:00:00,1210.706,1212.702,1210.281,1212.314,1178,True
2015-01-08 00:00:00,1212.187,1213.817,1212.114,1212.535,799,True
2015-01-08 01:00:00,1212.623,1214.167,1211.922,1212.162,1871,True
2015-01-08 02:00:00,1212.27,1212.492,1209.524,1210.169,1708,True
2015-01-08 03:00:00,1210.259,1210.588,1206.397,1207.393,2545,True
2015-01-08 04:00:00,1207.389,1207.455,1204.733,1207.268,2465,True
2015-01-08 05:00:00,1207.261,1210.163,1206.748,1209.637,1641,True
2015-01-08 06:00:00,1209.617,1209.882,1207.863,1208.353,1923,True
2015-01-08 07:00:00,1208.351,1208.849,1206.709,1208.498,2863,True
2015-01-08 08:00:00,1208.38,1208.491,1205.485,1207.22,4195,True
2015-01-08 09:00:00,1207.33,1208.865,1207.022,1207.749,1941,True
2015-01-08 10:00:00,1207.631,1208.202,1205.493,1206.22,3499,True
2015-01-08 11:00:00,1206.143,1206.84,1204.054,1206.647,3105,True
2015-01-08 12:00:00,1206.774,1211.168,1205.487,1209.958,5658,True
2015-01-08 13:00:00,1210.047,1213.034,1207.527,1212.786,9322,True
2015-01-08 14:00:00,1212.811,1216.09,1210.452,1215.692,8528,True
2015-01-08 15:00:00,1215.779,1216.472,1212.12,1212.437,8430,True
2015-01-08 16:00:00,1212.422,1215.227,1212.112,1213.094,3565,True
2015-01-08 17:00:00,1212.99,1214.233,1212.247,1213.351,2195,True
2015-01-08 18:00:00,1213.24,1213.541,1206.63,1207.78,6063,True
2015-01-08 19:00:00,1207.681,1209.501,1206.637,1207.611,2174,True
2015-01-08 20:00:00,1207.608,1208.238,1206.244,1207.248,1809,True
2015-01-08 21:00:00,1207.34,1209.087,1207.04,1208.709,678,True
2015-01-08 22:00:00,1208.719,1208.719,1207.699,1207.792,46,True
2015-01-08 23:00:00,1208.389,1208.525,1207.19,1208.111,956,True
2015-01-09 00:00:00,1207.93,1210.026,1207.841,1209.668,724,True
2015-01-09 01:00:00,1209.542,1212.107,1209.515,1212.097,1971,True
2015-01-09 02:00:00,1212.009,1212.746,1211.034,1212.501,1197,True
2015-01-09 03:00:00,1212.595,1213.025,1210.683,1211.039,762,True
2015-01-09 04:00:00,1211.023,1212.544,1210.767,1211.345,1075,True
2015-01-09 05:00:00,1211.439,1213.169,1211.258,1212.244,1118,True
2015-01-09 06:00:00,1212.335,1214.224,1211.955,1212.219,2506,True
2015-01-09 07:00:00,1212.328,1213.048,1210.842,1211.274,2069,True
2015-01-09 08:00:00,1211.381,1212.277,1210.572,1211.531,2681,True
2015-01-09 09:00:00,1211.474,1211.738,1209.211,1210.631,3587,True
2015-01-09 10:00:00,1210.495,1212.094,1210.017,1212.054,2362,True
2015-01-09 11:00:00,1212.15,1212.356,1210.529,1212.029,1692,True
2015-01-09 12:00:00,1212.034,1214.095,1209.457,1210.469,4204,True
2015-01-09 13:00:00,1210.569,1217.765,1205.686,1214.181,36211,True
2015-01-09 14:00:00,1214.206,1216.819,1212.05,1215.295,8396,True
2015-01-09 15:00:00,1215.408,1220.804,1215.175,1217.982,19648,True
2015-01-09 16:00:00,1217.884,1219.067,1215.13,1216.005,5475,True
2015-01-09 17:00:00,1216.003,1218.274,1215.768,1218.022,2605,True
2015-01-09 18:00:00,1218.108,1221.363,1215.976,1219.885,4837,True
2015-01-09 19:00:00,1219.94,1220.46,1217.777,1220.101,1906,True
2015-01-09 20:00:00,1220.194,1221.132,1218.409,1220.784,1937,True
2015-01-09 21:00:00,1220.791,1223.776,1220.017,1222.918,3381,True
2015-01-11 23:00:00,1222.067,1226.381,1222.036,1225.566,4190,True
2015-01-12 00:00:00,1225.525,1226.432,1222.328,1223.568,1801,True
2015-01-12 01:00:00,1223.67,1226.812,1222.224,1225.955,3504,True
2015-01-12 02:00:00,1225.959,1228.181,1224.558,1225.869,2740,True
2015-01-12 03:00:00,1225.848,1227.219,1224.956,1225.173,1020,True
2015-01-12 04:00:00,1225.257,1226.721,1224.641,1225.462,894,True
2015-01-12 05:00:00,1225.555,1230.37,1224.158,1229.14,4186,True
2015-01-12 06:00:00,1229.123,1231.125,1227.636,1227.779,4595,True
2015-01-12 07:00:00,1227.683,1228.845,1226.651,1227.976,2214,True
2015-01-12 08:00:00,1227.981,1228.153,1217.337,1222.94,9400,True
2015-01-12 09:00:00,1222.953,1224.336,1221.698,1223.451,2849,True
2015-01-12 10:00:00,1223.451,1223.555,1220.228,1220.846,2969,True
2015-01-12 11:00:00,1220.743,1220.842,1219.06,1219.487,2477,True
2015-01-12 12:00:00,1219.413,1221.929,1217.853,1219.772,4344,True
2015-01-12 13:00:00,1219.756,1224.599,1218.281,1223.961,7704,True
2015-01-12 14:00:00,1223.912,1227.998,1221.32,1226.504,6506,True
2015-01-12 15:00:00,1226.573,1227.684,1224.58,1225.763,6643,True
2015-01-12 16:00:00,1225.748,1227.289,1225.156,1227.108,2471,True
2015-01-12 17:00:00,1227.028,1229.608,1225.783,1228.238,2788,True
2015-01-12 18:00:00,1228.145,1234.991,1228.086,1232.835,10683,True
2015-01-12 19:00:00,1232.906,1235.833,1231.786,1233.363,2517,True
2015-01-12 20:00:00,1233.359,1234.823,1232.554,1233.854,1343,True
2015-01-12 21:00:00,1233.872,1233.947,1232.828,1233.358,854,True
2015-01-12 22:00:00,1232.212,1232.776,1232.004,1232.478,48,True
2015-01-12 23:00:00,1232.368,1233.3,1230.669,1231.264,1771,True
2015-01-13 00:00:00,1231.151,1233.453,1230.526,1233.16,1453,True
2015-01-13 01:00:00,1233.164,1239.988,1232.072,1235.994,9192,True
2015-01-13 02:00:00,1236.109,1238.175,1235.04,1237.897,2464,True
2015-01-13 03:00:00,1237.978,1239.179,1236.46,1236.46,1594,True
2015-01-13 04:00:00,1236.469,1237.365,1234.408,1234.731,1375,True
2015-01-13 05:00:00,1234.828,1237.047,1234.541,1235.673,2071,True
2015-01-13 06:00:00,1235.565,1236.485,1233.411,1235.583,5380,True
2015-01-13 07:00:00,1235.506,1239.634,1235.432,1239.634,4645,True
2015-01-13 08:00:00,1239.532,1244.145,1238.543,1242.538,10274,True
2015-01-13 09:00:00,1242.544,1243.665,1236.285,1238.913,8355,True
2015-01-13 10:00:00,1238.914,1240.051,1237.424,1239.149,3934,True
2015-01-13 11:00:00,1239.235,1240.321,1237.87,1238.34,3534,True
2015-01-13 12:00:00,1238.413,1240.536,1236.179,1237.713,5238,True
2015-01-13 13:00:00,1237.63,1242.873,1236.567,1238.784,13376,True
2015-01-13 14:00:00,1238.667,1239.723,1232.625,1235.611,11020,True
2015-01-13 15:00:00,1235.49,1236.623,1231.518,1235.4,8284,True
2015-01-13 16:00:00,1235.305,1240.713,1234.464,1237.535,7704,True
2015-01-13 17:00:00,1237.521,1238.106,1235.963,1236.854,3005,True
2015-01-13 18:00:00,1236.846,1236.952,1232.263,1233.734,7129,True
2015-01-13 19:00:00,1233.622,1235.394,1227.063,1233.791,10655,True
2015-01-13 20:00:00,1233.866,1233.873,1229.882,1230.303,3535,True
2015-01-13 21:00:00,1230.229,1231.328,1229.69,1230.256,1573,True
2015-01-13 22:00:00,1230.266,1230.492,1229.568,1229.92,84,True
2015-01-13 23:00:00,1230.506,1233.051,1229.843,1233.051,1009,True
2015-01-14 00:00:00,1232.95,1234.562,1231.655,1232.772,2163,True
2015-01-14 01:00:00,1232.834,1233.973,1228.831,1230.073,4238,True
2015-01-14 02:00:00,1229.988,1230.89,1224.794,1230.545,6590,True
2015-01-14 03:00:00,1230.631,1230.726,1227.047,1227.726,2346,True
2015-01-14 04:00:00,1227.806,1229.932,1227.582,1229.748,1279,True
2015-01-14 05:00:00,1229.66,1229.75,1225.602,1227.6,2255,True
2015-01-14 06:00:00,1227.596,1231.914,1226.996,1230.756,5927,True
2015-01-14 07:00:00,1230.761,1232.979,1229.074,1229.652,4780,True
2015-01-14 08:00:00,1229.553,1231.238,1225.304,1227.336,12658,True
2015-01-14 09:00:00,1227.202,1229.085,1225.184,1227.876,9139,True
2015-01-14 10:00:00,1227.776,1230.404,1227.146,1229.122,5932,True
2015-01-14 11:00:00,1229.025,1229.654,1226.957,1228.169,3952,True
2015-01-14 12:00:00,1228.27,1232.286,1226.918,1231.8,6891,True
2015-01-14 13:00:00,1231.892,1241.781,1230.828,1239.575,42467,True
2015-01-14 14:00:00,1239.667,1244.342,1234.545,1236.776,22393,True
2015-01-14 15:00:00,1236.886,1241.088,1235.017,1238.417,11663,True
2015-01-14 16:00:00,1238.333,1239.992,1236.884,1238.458,5924,True
2015-01-14 17:00:00,1238.349,1239.529,1237.625,1238.598,3165,True
2015-01-14 18:00:00,1238.677,1238.84,1231.733,1234.181,7939,True
2015-01-14 19:00:00,1234.23,1234.819,1226.655,1232.909,7186,True
2015-01-14 20:00:00,1232.9,1233.28,1227.866,1228.007,4316,True
2015-01-14 21:00:00,1228.129,1231.23,1227.888,1228.303,2319,True
2015-01-14 22:00:00,1228.12,1229.077,1227.67,1228.054,89,True
2015-01-14 23:00:00,1228.054,1231.732,1227.859,1230.88,1557,True
2015-01-15 00:00:00,1230.972,1232.324,1229.355,1230.324,1259,True
2015-01-15 01:00:00,1230.242,1231.233,1226.895,1228.691,3689,True
2015-01-15 02:00:00,1228.706,1230.692,1227.891,1230.057,1537,True
2015-01-15 03:00:00,1229.965,1231.543,1229.654,1230.651,981,True
2015-01-15 04:00:00,1230.551,1232.192,1230.295,1230.944,842,True
2015-01-15 05:00:00,1230.948,1231.293,1228.273,1229.409,1758,True
2015-01-15 06:00:00,1229.331,1229.331,1225.865,1227.652,4943,True
2015-01-15 07:00:00,1227.545,1229.319,1226.844,1228.648,2860,True
2015-01-15 08:00:00,1228.535,1229.277,1226.764,1228.982,3259,True
2015-01-15 09:00:00,1228.875,1239.458,1226.678,1237.359,35323,True
2015-01-15 10:00:00,1237.367,1250.453,1228.243,1249.874,50664,True
2015-01-15 11:00:00,1249.888,1260.807,1248.124,1255.913,51143,True
2015-01-15 12:00:00,1256.013,1257.529,1247.948,1254.894,24022,True
2015-01-15 13:00:00,1255.047,1256.837,1252.809,1254.467,32802,True
2015-01-15 14:00:00,1254.335,1260.097,1249.856,1255.804,25243,True
2015-01-15 15:00:00,1255.813,1264.036,1255.083,1259.072,34776,True
2015-01-15 16:00:00,1259.064,1266.69,1258.351,1261.526,27813,True
2015-01-15 17:00:00,1261.498,1264.038,1260.838,1262.145,12405,True
2015-01-15 18:00:00,1262.226,1265.396,1260.124,1260.354,12625,True
2015-01-15 19:00:00,1260.239,1261.096,1256.882,1258.11,11628,True
2015-01-15 20:00:00,1258.005,1258.883,1255.711,1258.699,6426,True
2015-01-15 21:00:00,1258.673,1263.133,1257.779,1262.102,3290,True
2015-01-15 22:00:00,1262.026,1263.138,1261.136,1262.016,96,True
2015-01-15 23:00:00,1262.016,1263.713,1261.404,1261.868,4005,True
2015-01-16 00:00:00,1261.727,1262.277,1259.303,1260.124,5187,True
2015-01-16 01:00:00,1260.125,1263.608,1257.983,1260.87,10219,True
2015-01-16 02:00:00,1260.874,1262.259,1259.695,1261.211,4250,True
2015-01-16 03:00:00,1261.187,1261.219,1259.366,1259.559,2385,True
2015-01-16 04:00:00,1259.629,1260.136,1257.781,1258.811,1517,True
2015-01-16 05:00:00,1258.819,1259.818,1257.031,1257.088,1819,True
2015-01-16 06:00:00,1257.004,1261.186,1256.192,1260.933,4453,True
2015-01-16 07:00:00,1261.067,1261.096,1256.548,1257.38,4676,True
2015-01-16 08:00:00,1257.3,1258.306,1254.828,1257.789,7321,True
2015-01-16 09:00:00,1257.89,1261.206,1257.308,1258.394,6179,True
2015-01-16 10:00:00,1258.402,1259.42,1257.052,1257.992,5532,True
2015-01-16 11:00:00,1258.097,1259.989,1256.728,1259.33,6108,True
2015-01-16 12:00:00,1259.256,1262.537,1259.256,1260.694,7305,True
2015-01-16 13:00:00,1260.693,1269.8,1259.848,1265.33,27812,True
2015-01-16 14:00:00,1265.319,1274.077,1264.93,1273.971,27525,True
2015-01-16 15:00:00,1273.983,1278.589,1271.0,1272.117,51060,True
2015-01-16 16:00:00,1272.246,1281.978,1271.15,1278.257,31975,True
2015-01-16 17:00:00,1278.39,1279.303,1275.5,1276.504,9182,True
2015-01-16 18:00:00,1276.518,1278.425,1272.913,1276.034,10334,True
2015-01-16 19:00:00,1275.822,1278.147,1275.303,1276.742,4097,True
2015-01-16 20:00:00,1276.819,1277.359,1273.672,1275.598,5672,True
2015-01-16 21:00:00,1275.479,1280.343,1274.933,1278.907,4245,True
2015-01-18 23:00:00,1279.707,1281.539,1275.203,1278.64,6829,True
2015-01-19 00:00:00,1278.739,1279.154,1276.955,1278.268,4194,True
2015-01-19 01:00:00,1278.388,1278.724,1275.356,1275.464,5472,True
2015-01-19 02:00:00,1275.561,1277.815,1274.956,1277.403,2455,True
2015-01-19 03:00:00,1277.367,1277.576,1276.22,1276.348,978,True
2015-01-19 04:00:00,1276.412,1276.535,1275.377,1275.84,515,True
2015-01-19 05:00:00,1275.831,1277.401,1275.304,1277.166,1509,True
2015-01-19 06:00:00,1277.174,1277.366,1275.563,1276.919,3466,True
2015-01-19 07:00:00,1276.79,1277.187,1274.402,1274.825,3521,True
2015-01-19 08:00:00,1274.939,1278.48,1274.712,1275.489,5343,True
2015-01-19 09:00:00,1275.611,1276.663,1274.238,1276.307,4373,True
2015-01-19 10:00:00,1276.418,1277.056,1275.064,1276.723,3907,True
2015-01-19 11:00:00,1276.626,1277.859,1276.027,1277.68,4035,True
2015-01-19 12:00:00,1277.573,1278.894,1277.07,1277.907,4361,True
2015-01-19 13:00:00,1277.78,1278.287,1275.73,1276.504,10536,True
2015-01-19 14:00:00,1276.491,1276.891,1275.337,1275.455,4850,True
2015-01-19 15:00:00,1275.461,1275.559,1271.779,1272.397,7818,True
2015-01-19 16:00:00,1272.511,1277.129,1272.157,1276.017,4685,True
2015-01-19 17:00:00,1275.954,1277.384,1275.617,1276.803,2730,True
2015-01-19 23:00:00,1275.213,1276.553,1274.497,1275.476,1303,True
2015-01-20 00:00:00,1275.604,1276.008,1274.242,1274.418,783,True
2015-01-20 01:00:00,1274.446,1277.617,1273.988,1277.24,2303,True
2015-01-20 02:00:00,1277.235,1278.477,1276.166,1276.989,2273,True
2015-01-20 03:00:00,1277.072,1277.893,1276.159,1276.62,1072,True
2015-01-20 04:00:00,1276.518,1276.771,1275.894,1276.677,441,True
2015-01-20 05:00:00,1276.611,1277.064,1275.111,1276.851,1064,True
2015-01-20 06:00:00,1276.932,1278.282,1275.552,1276.045,2853,True
2015-01-20 07:00:00,1276.136,1280.907,1276.016,1279.894,4447,True
2015-01-20 08:00:00,1279.988,1292.724,1278.433,1291.291,14964,True
2015-01-20 09:00:00,1291.398,1294.046,1289.215,1290.896,11602,True
2015-01-20 10:00:00,1290.762,1292.919,1289.733,1291.131,5586,True
2015-01-20 11:00:00,1291.08,1291.513,1285.161,1285.805,8029,True
2015-01-20 12:00:00,1285.925,1291.671,1285.845,1291.279,8136,True
2015-01-20 13:00:00,1291.385,1291.852,1284.67,1285.412,15157,True
2015-01-20 14:00:00,1285.484,1292.091,1284.854,1289.397,13242,True
2015-01-20 15:00:00,1289.525,1293.177,1288.453,1291.874,12992,True
2015-01-20 16:00:00,1291.875,1297.066,1290.904,1295.863,9870,True
2015-01-20 17:00:00,1295.971,1297.064,1293.464,1293.857,5910,True
2015-01-20 18:00:00,1293.946,1295.35,1291.164,1292.909,4335,True
2015-01-20 19:00:00,1292.932,1293.836,1285.928,1293.231,7650,True
2015-01-20 20:00:00,1293.233,1295.48,1292.296,1292.732,2768,True
2015-01-20 21:00:00,1292.748,1295.3,1292.133,1294.76,1576,True
2015-01-20 22:00:00,1293.299,1293.847,1292.95,1293.357,86,True
2015-01-20 23:00:00,1293.338,1295.033,1291.904,1292.046,1950,True
2015-01-21 00:00:00,1292.149,1292.646,1290.426,1292.556,1795,True
2015-01-21 01:00:00,1292.644,1294.483,1292.085,1293.567,2573,True
2015-01-21 02:00:00,1293.498,1297.146,1293.377,1296.256,1819,True
2015-01-21 03:00:00,1296.138,1297.838,1294.682,1296.192,2963,True
2015-01-21 04:00:00,1296.101,1297.868,1295.062,1297.579,1304,True
2015-01-21 05:00:00,1297.496,1302.783,1296.872,1300.172,6440,True
2015-01-21 06:00:00,1300.267,1303.41,1299.347,1300.038,4788,True
2015-01-21 07:00:00,1300.041,1301.062,1298.479,1298.559,1978,True
2015-01-21 08:00:00,1298.629,1303.312,1296.525,1299.642,4766,True
2015-01-21 09:00:00,1299.573,1300.972,1297.852,1299.947,2092,True
2015-01-21 10:00:00,1299.83,1301.506,1296.868,1297.653,4386,True
2015-01-21 11:00:00,1297.667,1298.626,1296.173,1297.853,2406,True
2015-01-21 12:00:00,1297.787,1301.359,1296.861,1300.884,4496,True
2015-01-21 13:00:00,1300.883,1305.038,1299.622,1301.579,16371,True
2015-01-21 14:00:00,1301.569,1305.065,1288.573,1293.744,30914,True
2015-01-21 15:00:00,1293.741,1295.675,1284.393,1289.796,30328,True
2015-01-21 16:00:00,1289.68,1293.087,1286.12,1292.407,10356,True
2015-01-21 17:00:00,1292.317,1293.422,1290.104,1292.391,4466,True
2015-01-21 18:00:00,1292.32,1294.102,1288.573,1292.89,5853,True
2015-01-21 19:00:00,1292.985,1295.714,1291.449,1292.685,3535,True
2015-01-21 20:00:00,1292.797,1294.998,1292.273,1293.41,2681,True
2015-01-21 21:00:00,1293.509,1293.81,1292.301,1292.928,1072,True
2015-01-21 22:00:00,1292.78,1292.945,1291.992,1292.56,80,True
2015-01-21 23:00:00,1292.56,1293.318,1290.889,1291.832,1547,True
2015-01-22 00:00:00,1291.852,1291.852,1290.004,1291.316,1184,True
2015-01-22 01:00:00,1291.219,1293.247,1288.783,1292.061,3013,True
2015-01-22 02:00:00,1291.951,1292.978,1291.518,1292.543,1443,True
2015-01-22 03:00:00,1292.61,1292.909,1291.59,1292.646,935,True
2015-01-22 04:00:00,1292.633,1293.562,1291.921,1293.368,658,True
2015-01-22 05:00:00,1293.57,1293.719,1290.545,1291.653,1920,True
2015-01-22 06:00:00,1291.573,1291.911,1283.141,1287.135,8567,True
2015-01-22 07:00:00,1287.043,1288.492,1285.043,1286.094,3580,True
2015-01-22 08:00:00,1286.179,1286.989,1283.967,1285.872,4020,True
2015-01-22 09:00:00,1285.88,1289.587,1285.744,1286.489,2673,True
2015-01-22 10:00:00,1286.579,1287.896,1285.514,1286.568,2241,True
2015-01-22 11:00:00,1286.531,1287.755,1284.819,1287.183,2007,True
2015-01-22 12:00:00,1287.246,1289.534,1278.14,1288.683,11465,True
2015-01-22 13:00:00,1288.636,1297.712,1286.316,1295.203,47423,True
2015-01-22 14:00:00,1295.209,1303.9,1292.446,1294.889,33334,True
2015-01-22 15:00:00,1294.997,1303.234,1294.497,1299.189,16144,True
2015-01-22 16:00:00,1299.235,1307.171,1299.117,1302.449,14552,True
2015-01-22 17:00:00,1302.355,1303.852,1299.345,1300.835,5167,True
2015-01-22 18:00:00,1300.926,1303.369,1298.869,1301.553,4187,True
2015-01-22 19:00:00,1301.495,1303.895,1300.673,1303.65,2134,True
2015-01-22 20:00:00,1303.73,1305.997,1303.101,1303.489,2406,True
2015-01-22 21:00:00,1303.472,1303.675,1301.101,1302.295,1644,True
2015-01-22 22:00:00,1302.22,1302.22,1300.959,1301.313,52,True
2015-01-22 23:00:00,1301.313,1302.073,1299.742,1300.843,1963,True
2015-01-23 00:00:00,1300.952,1301.833,1298.842,1300.424,1703,True
2015-01-23 01:00:00,1300.259,1301.16,1298.212,1300.344,3520,True
2015-01-23 02:00:00,1300.437,1300.686,1298.947,1299.76,1724,True
2015-01-23 03:00:00,1299.659,1299.857,1297.532,1297.765,1724,True
2015-01-23 04:00:00,1297.848,1298.194,1296.441,1297.121,982,True
2015-01-23 05:00:00,1297.103,1297.487,1293.584,1295.025,2923,True
2015-01-23 06:00:00,1294.932,1297.399,1293.271,1296.683,3788,True
2015-01-23 07:00:00,1296.591,1297.051,1292.579,1293.993,2794,True
2015-01-23 08:00:00,1293.882,1296.625,1293.239,1294.843,3594,True
2015-01-23 09:00:00,1294.822,1296.956,1293.743,1294.763,2905,True
2015-01-23 10:00:00,1294.661,1295.464,1292.572,1294.645,3082,True
2015-01-23 11:00:00,1294.561,1296.401,1293.788,1295.815,2249,True
2015-01-23 12:00:00,1295.834,1299.69,1294.887,1297.535,11558,True
2015-01-23 13:00:00,1297.564,1298.517,1295.307,1297.799,10569,True
2015-01-23 14:00:00,1297.695,1298.01,1293.8,1295.212,10433,True
2015-01-23 15:00:00,1295.129,1296.13,1284.215,1290.726,19221,True
