Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,BA,BE,EURUSD=X,TGT,XAUT-USD,BA,BE,EURUSD=X,TGT,XAUT-USD,BA,BE,EURUSD=X,TGT,XAUT-USD,BA,BE,EURUSD=X,TGT,XAUT-USD,BA,BE,EURUSD=X,TGT,XAUT-USD
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-30,376.7463073730469,9.210000038146973,1.1435366868972778,59.802040100097656,,380.8760190239658,9.920999526977539,1.1450294256210327,60.06661405416163,,369.73065486462644,9.119999885559082,1.140862226486206,58.95870628480954,,376.4353572612338,9.890000343322754,1.1435105800628662,59.77723727751988,,12705300.0,1234700.0,0.0,3789300.0,
2019-01-31,374.70574951171875,9.449999809265137,1.1487650871276855,60.355995178222656,,377.98036328233724,9.529999732971191,1.1513707637786865,60.41387053771975,,371.26593422231775,8.880000114440918,1.1450556516647339,59.58707608322355,,376.2021710235339,9.09000015258789,1.1485539674758911,59.78550498607913,,6878500.0,2517300.0,0.0,6699400.0,
2019-02-01,376.4645080566406,10.229999542236328,1.1449507474899292,58.842952728271484,,381.6825154599816,10.880000114440918,1.1488442420959473,60.438666085653054,,373.84094432203705,9.399999618530273,1.1435105800628662,58.255929493205976,,375.18186108212245,9.539999961853027,1.145081877708435,60.438666085653054,,5625700.0,1714500.0,0.0,5916200.0,
2019-02-04,385.7636413574219,10.760000228881836,1.1455278396606445,59.892982482910156,,385.8316672524151,11.270000457763672,1.1462632417678833,59.99219376410191,,377.13496876582127,10.300000190734863,1.1425436735153198,58.54530370594832,,377.9609170017614,10.300000190734863,1.1457247734069824,58.876022695114294,,4256600.0,1245200.0,0.0,3622300.0,
2019-02-05,398.5705871582031,10.6899995803833,1.1436283588409424,60.16580581665039,,399.1244614523058,10.9399995803833,1.1442956924438477,60.397313470764736,,388.24144540753264,10.020000457763672,1.1403288841247559,59.73587564631522,,389.40749343155585,10.899999618530273,1.14357590675354,60.11620018759518,,7230400.0,1415600.0,0.0,3526200.0,
2019-02-06,399.4742431640625,10.15999984741211,1.140992522239685,59.95085144042969,,402.1658621838474,11.9399995803833,1.141096591949463,60.14101058106414,,394.17851358262095,10.010000228881836,1.1375399827957153,59.421703637362555,,399.86294559345765,11.010000228881836,1.1408753395080566,60.050062711042656,,5356000.0,3706800.0,0.0,3399300.0,
2019-02-07,395.6802673339844,10.350000381469727,1.1365960836410522,59.413429260253906,,400.73893608738354,10.569999694824219,1.1370097398757935,59.97564954532711,,392.86771688802776,10.0,1.1326054334640503,59.0992497481014,,398.3756033423541,10.279999732971191,1.1366348266601562,59.56225246241855,,5211400.0,1285700.0,0.0,3711600.0,
2019-02-08,395.4263610839844,10.0600004196167,1.1338768005371094,58.603172302246094,,395.47517808256055,10.449999809265137,1.1350995302200317,59.67800731618136,,388.4828732053055,9.8100004196167,1.132182240486145,58.48742161556868,,390.63135759319107,10.449999809265137,1.1339925527572632,59.28114331333069,,4570900.0,860800.0,0.0,4146200.0,
2019-02-11,394.48883056640625,9.40999984741211,1.1324259042739868,57.999629974365234,,400.23108614508146,10.300000190734863,1.133144497871399,58.528777899896426,,393.2583323267159,9.319999694824219,1.1273448467254639,57.106690484553525,,398.5416246983762,10.09000015258789,1.1324259042739868,58.52050818945164,,3046900.0,801100.0,0.0,6661000.0,
2019-02-12,401.10028076171875,9.600000381469727,1.1279042959213257,58.214599609375,,401.57879463977235,9.75,1.1319899559020996,58.85122855334984,,395.90487653242263,9.329999923706055,1.125885248184204,58.0905791816565,,397.4674079295623,9.489999771118164,1.128031611442566,58.45436444623884,,3263300.0,840000.0,0.0,4505500.0,
2019-02-13,400.96356201171875,11.0,1.1334655284881592,60.00046157836914,,403.05345417465236,11.100000381469727,1.134429931640625,60.157554512547634,,398.12174498324964,9.869999885559082,1.1282861232757568,57.850797678598624,,402.85812656590406,10.149999618530273,1.1332728862762451,58.37994552137476,,3078700.0,2450400.0,0.0,7186900.0,
2019-02-14,400.22137451171875,11.6899995803833,1.12649405002594,59.67800521850586,,402.56515675490925,12.170000076293945,1.130825161933899,60.3477064975909,,398.24866703309675,10.640000343322754,1.1250618696212769,58.79333568260201,,399.35220541414606,10.949999809265137,1.126405119895935,59.30595035411175,,2724300.0,2769300.0,0.0,4624800.0,
2019-02-15,408.18048095703125,11.3100004196167,1.1295350790023804,60.223697662353516,,408.2585941169282,11.6899995803833,1.1298158168792725,60.670167370057165,,401.7936497836626,10.930000305175781,1.1234945058822632,59.71108920042513,,402.81907500021157,11.6899995803833,1.1294713020324707,59.99219625271614,,4017300.0,1510300.0,0.0,3835800.0,
2019-02-18,,,1.1298030614852905,,,,,1.1334141492843628,,,,,1.1294840574264526,,,,,1.1294840574264526,,,,,0.0,,
2019-02-19,406.5105285644531,11.130000114440918,1.131196141242981,61.14122009277344,,408.15117310054677,11.430000305175781,1.1341854333877563,61.483207222783264,,404.8308125481267,10.694999694824219,1.1277008056640625,60.07353727837163,,405.76831945406485,11.199999809265137,1.131208896636963,60.83259228347132,,3051500.0,1087600.0,0.0,6868000.0,
2019-02-20,411.6766052246094,12.359999656677246,1.1343011856079102,60.649105072021484,,411.95982130032235,12.604999542236328,1.1369578838348389,61.416496989460626,,407.3405948220547,10.8100004196167,1.1325926780700684,60.46559692570869,,407.36992078422475,11.15999984741211,1.1343011856079102,61.24967487309762,,3990100.0,1162200.0,0.0,5005600.0,
2019-02-21,407.79962158203125,12.920000076293945,1.1346358060836792,60.08188247680664,,412.5165122492332,13.3100004196167,1.1365832090377808,60.865960182895876,,405.94412846236656,12.25,1.1322592496871948,59.789940681088474,,411.7059354351398,12.350000381469727,1.1346358060836792,60.69079510546497,,2880500.0,2488900.0,0.0,3985000.0,
2019-02-22,414.1180725097656,14.020000457763672,1.1343011856079102,60.26542282104492,,414.52824856477946,14.319999694824219,1.1355764865875244,60.5907304766451,,409.32309863116546,13.010000228881836,1.131874680519104,59.89006979192388,,409.8699801693115,13.010000228881836,1.1339796781539917,60.23205711741193,,3132300.0,1977000.0,0.0,3144800.0,
2019-02-25,416.8720397949219,13.979999542236328,1.1342240571975708,60.97441482543945,,419.85062196062427,15.0,1.1367511749267578,61.3831334797858,,416.5302313755384,13.979999542236328,1.13379967212677,60.56569617109311,,417.4775136678135,14.380000114440918,1.1340183019638062,60.74920432394217,,3276100.0,1507300.0,0.0,7782000.0,
2019-02-26,416.77435302734375,14.699999809265137,1.1367511749267578,60.298770904541016,,418.95213358829363,14.829999923706055,1.1378635168075562,61.07450578672031,,414.31338618842324,13.600000381469727,1.1346487998962402,59.81497788901943,,416.0223983883755,13.899999618530273,1.1366219520568848,60.824266264524894,,2503700.0,1055400.0,0.0,5370900.0,
2019-02-27,425.2413024902344,13.800000190734863,1.1393154859542847,60.90768051147461,,426.11044177206503,14.65999984741211,1.140380859375,61.291382829324775,,417.1454591787965,13.699999809265137,1.1363893747329712,60.30711708165011,,417.16500982066736,14.649999618530273,1.1394193172454834,60.315453732666526,,4603800.0,967800.0,0.0,5164400.0,
2019-02-28,429.65545654296875,14.470000267028809,1.1380189657211304,60.59071350097656,,431.08128257126214,14.510000228881836,1.1422044038772583,60.9910954685405,,426.84290577289005,13.600000381469727,1.1360796689987183,60.282085601732376,,428.4249879331667,13.65999984741211,1.1377859115600586,60.9910954685405,,5063100.0,715100.0,0.0,5375600.0,
2019-03-01,430.29998779296875,16.299999237060547,1.1373459100723267,60.8409538269043,,435.5637598939369,16.479999542236328,1.1408882141113281,62.10881840714121,,429.8800662161222,14.470000267028809,1.135434627532959,60.02351021580345,,435.5637598939369,14.539999961853027,1.137255311012268,61.38312886556766,,5124200.0,1801800.0,0.0,6833800.0,
2019-03-04,422.55572509765625,15.130000114440918,1.1375917196273804,60.61573791503906,,434.08911402186396,16.6299991607666,1.1375269889831543,61.70010073683114,,416.63766217035675,14.600000381469727,1.1310553550720215,60.43222977314911,,432.8390948181428,16.510000228881836,1.1375269889831543,61.266353062572044,,5971000.0,1272400.0,0.0,7383800.0,
2019-03-05,420.0458984375,15.260000228881836,1.1337354183197021,63.39336395263672,,423.6885466141026,15.569999694824219,1.1339154243469238,63.86047091374885,,418.6005814731104,15.010000228881836,1.1293182373046875,61.825214609006686,,420.9443636825811,15.010000228881836,1.133825421333313,63.80208254360983,,2844300.0,601800.0,0.0,17015100.0,
2019-03-06,414.51849365234375,14.119999885559082,1.1307101249694824,64.14407348632812,,421.88190374301564,15.210000038146973,1.132502794265747,64.59450076488434,,412.194232099384,14.024999618530273,1.1291651725769043,63.501795077258144,,419.6357851581005,15.130000114440918,1.1306205987930298,64.07734210494466,,4159400.0,986800.0,0.0,7874200.0,
2019-03-07,412.6629943847656,14.279999732971191,1.1314009428024292,63.53517532348633,,424.17686284860383,14.579999923706055,1.1319899559020996,64.2191562297259,,406.6863389387457,13.319999694824219,1.1208752393722534,62.99299386228095,,413.44424523677503,14.220000267028809,1.1312474012374878,63.66863811682881,,4893600.0,755100.0,0.0,5617900.0,
2019-03-08,412.6434631347656,13.5,1.1198333501815796,63.234886169433594,,413.51260245048974,14.081999778747559,1.1244546175003052,63.3516629238632,,405.76834255984363,13.050000190734863,1.1186057329177856,62.384083192324184,,407.00858645189385,13.859999656677246,1.1201971769332886,63.2932745466484,,3794900.0,609500.0,0.0,4581900.0,
2019-03-11,390.6411437988281,14.300000190734863,1.1232421398162842,63.61855697631836,,393.23884597554195,15.359999656677246,1.1257457733154297,63.64358601139126,,356.9882299464508,13.210000038146973,1.1222589015960693,62.92623973844773,,362.5742597077945,13.34000015258789,1.123103380203247,63.243204180317974,,34742200.0,1504400.0,0.0,3435900.0,
2019-03-12,366.6172790527344,13.869999885559082,1.1259232759475708,63.54349899291992,,380.8655534903042,14.829999923706055,1.129433035850525,63.81041813448385,,359.3808299600819,13.75,1.1250239610671997,63.20150546199353,,375.6994457148424,14.239999771118164,1.125885248184204,63.76037278414508,,36922600.0,1103200.0,0.0,3646200.0,
2019-03-13,368.3067932128906,13.270000457763672,1.1287446022033691,64.32758331298828,,372.82832618442364,14.199999809265137,1.1313753128051758,64.53611411246312,,354.820218048873,13.149999618530273,1.1279042959213257,63.543505470529276,,369.5665578947395,13.930000305175781,1.1286808252334595,63.610236853686416,,32662300.0,1474800.0,0.0,3796600.0,
2019-03-14,364.5567321777344,12.529999732971191,1.133105993270874,63.80208206176758,,371.4806997802074,13.251999855041504,1.133594036102295,64.06066458230613,,363.38485589140896,12.520000457763672,1.1294713020324707,63.43507217960336,,366.2071521819085,13.25,1.1332857608795166,63.943887842910016,,13514100.0,1077300.0,0.0,3779500.0,
2019-03-15,370.1134338378906,12.899999618530273,1.1308379173278809,63.94390106201172,,376.6760417992543,13.069999694824219,1.1343011856079102,64.1274028591016,,357.8671623068624,12.529999732971191,1.1302244663238525,63.451764960941794,,362.1933974142755,12.550000190734863,1.1307612657546997,64.00228944378038,,26697700.0,1564000.0,0.0,5274100.0,
2019-03-18,363.56060791015625,12.920000076293945,1.1319772005081177,64.9615249633789,,364.3321131959298,13.407999992370605,1.1359764337539673,65.06996507300943,,358.5996027193208,12.619999885559082,1.1234692335128784,64.16076730171817,,361.3340103358745,13.100000381469727,1.1319899559020996,64.16076730171817,,13119200.0,1298300.0,0.0,3923500.0,
2019-03-19,364.68365478515625,12.930000305175781,1.133619785308838,65.44529724121094,,369.8985797221901,13.569999694824219,1.1363636255264282,65.7038733641137,,362.3203518113653,12.8100004196167,1.1334270238876343,65.06994439416795,,362.44731176834216,12.949999809265137,1.13355553150177,65.3368635298962,,9856100.0,1269000.0,0.0,4192300.0,
2019-03-20,367.3497619628906,12.65999984741211,1.135486125946045,64.67790222167969,,371.88107057993824,13.119999885559082,1.1367511749267578,65.43695088986537,,364.927836620952,12.649999618530273,1.1336454153060913,64.56112550349728,,365.9239657371638,12.899999618530273,1.1353057622909546,65.42027122891953,,8737600.0,718900.0,0.0,4325300.0,
2019-03-21,363.97076416015625,12.550000190734863,1.1427918672561646,66.30445098876953,,368.17003915780987,13.949999809265137,1.1439945697784424,66.67146723100366,,363.51177114203824,12.38700008392334,1.1355119943618774,65.22843130355533,,365.2793755771125,12.680000305175781,1.143000841140747,65.22843130355533,,6951000.0,2663700.0,0.0,5322000.0,
2019-03-22,353.6874084472656,11.800000190734863,1.1375011205673218,65.32852935791016,,361.19726884412506,12.619999885559082,1.139211654663086,66.38786303135619,,353.0623839726225,11.680000305175781,1.1275609731674194,65.2701409879384,,360.15235261746756,12.550000190734863,1.1373976469039917,66.02085314747164,,10143900.0,1461600.0,0.0,3174500.0,
2019-03-25,361.7832336425781,11.800000190734863,1.129586100578308,65.50370788574219,,362.515667458619,11.880000114440918,1.1331701278686523,66.12930041952507,,354.3905576428059,10.9399995803833,1.1290504932403564,65.1033322278807,,356.45112380658645,11.600000381469727,1.129611611366272,65.32019972428219,,7939600.0,1270100.0,0.0,2911400.0,
2019-03-26,361.7051086425781,11.989999771118164,1.131580114364624,66.4212417602539,,366.80284902747337,12.399999618530273,1.1328877210617065,66.75489238151816,,358.9902219120972,11.699999809265137,1.1279551982879639,65.93745504146985,,366.78329838588826,11.899999618530273,1.1314520835876465,66.02920912141393,,6479700.0,1202300.0,0.0,3493600.0,
2019-03-27,365.4454040527344,12.270000457763672,1.127484679222107,66.5797119140625,,367.83803311496547,12.5,1.1285535097122192,67.26369266650237,,356.98823131640023,11.420000076293945,1.1242650747299194,66.35450145575814,,363.17976475700345,12.0,1.1274465322494507,66.46293517807435,,9600000.0,1007500.0,0.0,3609400.0,
2019-03-28,365.6700439453125,12.15999984741211,1.1251758337020874,66.99677276611328,,367.8380493364037,12.390000343322754,1.1262998580932617,68.0310837151307,,363.6094478803536,11.710000038146973,1.121516227722168,66.62141988512006,,367.77945701254794,12.199999809265137,1.1251378059387207,66.80492163689924,,4921300.0,913100.0,0.0,5394100.0,
2019-03-29,372.4866027832031,12.920000076293945,1.1230024099349976,66.94673156738281,,373.2287822135553,12.949999809265137,1.1246063709259033,67.37212982854948,,365.9630354343208,12.199999809265137,1.1210887432098389,66.60473799177475,,367.70134405714333,12.199999809265137,1.1229519844055176,67.34710715011087,,7694700.0,929700.0,0.0,3886600.0,
2019-04-01,382.3695373535156,12.869999885559082,1.1223849058151245,66.70484924316406,,383.69766974953063,13.100000381469727,1.1250239610671997,67.2386877094709,,374.12721279318197,12.40999984741211,1.1209882497787476,66.14598809310168,,376.7639567450857,13.0,1.1223469972610474,67.2386877094709,,7735700.0,1150900.0,0.0,4733900.0,
2019-04-02,381.5980224609375,12.979999542236328,1.1205737590789795,66.27941131591797,,385.5824493519004,13.15999984741211,1.1214005947113037,66.94671224635313,,379.4007209880338,12.630000114440918,1.1184556484222412,66.1960002905769,,379.4007209880338,12.869999885559082,1.1205987930297852,66.39618802416612,,6401000.0,1223100.0,0.0,2909200.0,
2019-04-03,375.728759765625,13.300000190734863,1.1203854084014893,66.15432739257812,,382.3695106910718,13.949999809265137,1.125499963760376,66.61309782597806,,375.0744689347087,12.800000190734863,1.1202473640441895,66.05423665355032,,380.55305939046525,13.119999885559082,1.1202850341796875,66.5130007230935,,7350300.0,1496300.0,0.0,3251700.0,
2019-04-04,386.58831787109375,12.680000305175781,1.1246949434280396,67.88094329833984,,387.76022389268616,13.229999542236328,1.124985933303833,68.03108572795031,,376.08035436946295,12.640000343322754,1.1209254264831543,66.02919515161737,,376.94949366318406,13.15999984741211,1.124530553817749,66.04587481541634,,9388100.0,767200.0,0.0,4396200.0,
2019-04-05,382.7503662109375,12.649999618530273,1.1225864887237549,67.513916015625,,389.3227495900059,12.90999984741211,1.1241512298583984,68.04775421354272,,381.7933384501049,12.359999656677246,1.1211642026901245,67.23031089331374,,388.7465719087598,12.800000190734863,1.1224603652954102,67.61400670032626,,6857200.0,1114900.0,0.0,4234600.0,
2019-04-08,365.7481689453125,12.380000114440918,1.121956706047058,68.3396987915039,,370.90450223114635,12.539999961853027,1.1274083852767944,68.58993824124506,,363.1504665600099,11.970000267028809,1.1215540170669556,67.44718742107897,,367.3888434747951,12.539999961853027,1.1222084760665894,67.48889611732034,,14482600.0,1031600.0,0.0,4609000.0,
2019-04-09,360.3965148925781,12.34000015258789,1.1256444454193115,67.28038024902344,,363.52154801065694,12.579999923706055,1.1287955045700073,67.88094360633528,,359.1367203635118,12.020000457763672,1.1256444454193115,67.03848375778375,,361.61723793936096,12.34000015258789,1.1256444454193115,67.71412151216893,,7980100.0,772300.0,0.0,4863800.0,
2019-04-10,356.39251708984375,11.979999542236328,1.126697063446045,67.3554458618164,,360.1523498208788,12.5,1.1282861232757568,67.90597020772115,,354.4198394873331,11.869999885559082,1.123103380203247,66.93004126396771,,359.7714699465743,12.350000381469727,1.12649405002594,67.50558828671272,,8285000.0,740100.0,0.0,2265400.0,
2019-04-11,361.49029541015625,12.510000228881836,1.1276500225067139,67.10521697998047,,362.38873092635066,12.529999732971191,1.1287446022033691,67.63071873216548,,355.67964150607554,11.760000228881836,1.1256064176559448,66.84664079325816,,356.08004226107033,11.949999809265137,1.1276118755340576,67.3137478051064,,6598400.0,1044300.0,0.0,2627800.0,
2019-04-12,370.7482604980469,12.390000343322754,1.1260753870010376,67.3387680053711,,371.05099743612675,13.149999618530273,1.132502794265747,67.9810400623053,,363.28718676557736,12.210000038146973,1.1258344650268555,67.09687151633342,,366.94935598700454,12.609999656677246,1.1259359121322632,67.56397846683103,,7334600.0,666800.0,0.0,3517200.0,
2019-04-15,366.6661376953125,11.890000343322754,1.1305055618286133,68.38141632080078,,369.0489915053558,12.369999885559082,1.1322463750839233,68.50652969797912,,364.92782924072117,11.850000381469727,1.1299434900283813,67.30539673008643,,367.87711524319616,12.369999885559082,1.130365014076233,67.43051010726475,,3822100.0,767900.0,0.0,3306200.0,
2019-04-16,372.7795104980469,12.4399995803833,1.1304928064346313,68.37307739257812,,375.6311325580845,12.569999694824219,1.1314995288848877,68.78179596477268,,366.24619857474465,11.899999618530273,1.128604531288147,68.10615823222692,,367.6915453452853,11.899999618530273,1.130441665649414,68.72340759731631,,7083800.0,790000.0,0.0,2663600.0,
2019-04-17,368.6778869628906,12.9399995803833,1.128502607345581,68.96530151367188,,375.19167835967454,13.100000381469727,1.13237464427948,69.56587119307105,,368.63884528278106,12.569999694824219,1.1281843185424805,68.64833701125765,,375.10378987521415,12.569999694824219,1.1285152435302734,68.73174805253987,,4424400.0,1548500.0,0.0,3045000.0,
2019-04-18,371.1681823730469,12.960000038146973,1.129713773727417,69.4490966796875,,373.2190030992119,13.100000381469727,1.130600094795227,69.63260479467964,,368.6778894188431,12.359999656677246,1.1237722635269165,68.76511593716984,,368.6778894188431,12.90999984741211,1.1300712823867798,69.0320350961071,,4703100.0,698700.0,0.0,3162700.0,
2019-04-19,,,1.1235954761505127,,,,,1.125112533569336,,,,,1.1233052015304565,,,,,1.123608112335205,,,,,0.0,,
2019-04-22,366.3829650878906,12.979999542236328,1.1244546175003052,68.41478729248047,,370.0744305867828,13.1899995803833,1.1263798475265503,69.77441228525653,,366.1192698218774,12.739999771118164,1.1236711740493774,68.33971925339381,,366.89077517351444,13.029999732971191,1.1244546175003052,69.36569366789975,,4147700.0,528500.0,0.0,3331200.0,
2019-04-23,365.2598571777344,12.859999656677246,1.1258978843688965,68.53158569335938,,368.0431116906041,13.15999984741211,1.1261261701583862,68.61499676557182,,363.88287800183446,12.770000457763672,1.1193444728851318,66.97177255117343,,366.74427547942963,13.039999961853027,1.125885248184204,68.09783793568364,,4894500.0,898800.0,0.0,6238500.0,
2019-04-24,366.6661376953125,12.930000305175781,1.122435212135315,69.13214111328125,,372.2228714782699,13.020000457763672,1.1224603652954102,69.51583709148584,,364.9083084006684,12.65999984741211,1.1183055639266968,68.12285262116254,,369.03924598673404,12.859999656677246,1.1224478483200073,68.12285262116254,,9855100.0,433100.0,0.0,2660000.0,
2019-04-25,373.8341979980469,12.34000015258789,1.1153494119644165,68.1812515258789,,375.7873547896831,12.97599983215332,1.1164003610610962,69.0570837260969,,364.0293723620545,12.229999542236328,1.1121737957000732,68.10618346727246,,367.2032521484634,12.90999984741211,1.1156978607177734,69.0570837260969,,6615000.0,565000.0,0.0,3797000.0,
2019-04-26,371.8713073730469,12.300000190734863,1.113684892654419,64.32758331298828,,375.0061157773367,12.59000015258789,1.1172809600830078,65.36189429650413,,369.2833805033743,12.100000381469727,1.112297534942627,62.334029379117155,,374.89870645576934,12.569999694824219,1.113709807395935,64.32758331298828,,4259600.0,782700.0,0.0,12352800.0,
2019-04-29,370.1720275878906,13.15999984741211,1.1150261163711548,64.89478302001953,,376.2756425382437,13.869999885559082,1.116994023323059,65.46198701136863,,367.93568452810257,12.8100004196167,1.1145538091659546,64.2024592845477,,369.6251460725636,13.020000457763672,1.1149017810821533,65.41193529540682,,5457300.0,3887900.0,0.0,9097000.0,
